개봉연도,영화 제목,별점
2021,그림자 놀이,7.5
2021,히어로즈 앤 카워즈,3.8
2021,생존자들: 더 레스큐,6.2
2021,앰뷸런스,5.7
2021,내가 날 부를 때,6.6
2021,애니멀 체인지,4.5
2021,데빌 빌로우,4.3
2021,클라이밍,4.3
2021,운봉,3.9
2021,CCTV,3.9
2021,학교기담: 오지 않는 아이,5.8
2021,탈명거사: 샤크 킬러,5.8
2021,태일이,7.1
2021,큰엄마의 미친봉고,5.5
2021,아라시 20주년 투어 콘서트 5✕20,8.3
2021,꽃손,8.3
2021,몬테크리스토: 더 뮤지컬 라이브,6.8
2021,적인걸 2021: 분천이화,6.8
2021,최선의 삶,6.8
2021,극장판 아오바의 식탁,6.1
2021,화이트 라이언 스노우볼,5.3
2021,키스반 양념반,6.2
2021,두 교수의 은밀한 만남,6.2
2021,라이브 하드,6.2
2021,액션히어로,6.2
2021,완벽한 도쿄의 맛,6.2
2021,유 메이크 미 댄스 (영화),6.2
2021,저 ㄴ을 어떻게 죽이지?,5.2
2021,간이역,6.2
2021,하우스 오브 스네일스,6.5
2021,파이널 플래툰,6.5
2021,피의 저격수,5.8
2021,턴: 더 스트릿,1.8
2021,코비드 21,1.8
2021,내겐 너무 소중한 너,7.4
2021,옥천,7.7
2021,빅샤크4 : 바다공룡 대모험,7.7
2021,숲의 비명: 사라진 사람들,7.7
2021,잉글리시 북 클럽: 반지의 제왕,7.7
2021,보는 것을 사랑한다,8.3
2021,후드맨,3.9
2021,킬러파티 (양수리 살인사건),6.8
2021,아들에게 가는 길,5.2
2021,네가 내가 되었으면 좋겠다,7.4
2021,더 톨: 함정,5.3
2021,살인의 형태,2
2021,배틀필드 2025,2
2021,나노전사 로카파,6.6
2021,새터데이 픽션,6.6
2021,바디 브로커,6.2
2021,수필러브,6
2021,그래니트: 트루 솔저,6
2021,더 박스,4.4
2021,레드 씨,4
2021,내가 죽어 누워 있을 때,4
2021,피어썸,4
2021,유령도시에 나타난 육식공룡 랩터,4.1
2021,당신은 학생인가,6.8
2021,세상에서 가장 아름다운 소년,6.8
2021,블러드 스카이 19,4.4
2021,내 어머니의 모든 것,5.8
2021,라이즈 오브 더 풋솔져: 오리진스,5.8
2021,어썰트 33,4.3
2021,내가 처음으로 사랑한 소녀,6
2021,완전 범죄의 결말,6.9
2021,양성인간,6.9
2021,라자루스,3.4
2021,열아홉,5.3
2021,신데렐라 2: 마법에 걸린 왕자,4.2
2021,다이어리 오브 러브,5
2021,사보타지 1941,3.5
2021,메모리: 조작살인,7.4
2021,뱅드림! 필름 라이브 세컨드 스테이지,7.4
2021,나의 먼 가족,7
2021,극장판 콩순이 장난감나라 대모험,7
2021,당문 : 미인강호,7
2021,라임크라임,7
2021,커플 체인지,5.5
2021,전쟁 속 우정: Anton,6.7
2021,블러드 바캉스,4.1
2021,기괴한 숲 속 마을,4.2
2021,트웬티 해커,4.8
2021,스네이크헤드,5.2
2021,요시찰,5.5
2021,은혼 더 파이널,4.5
2021,임플란티드,4.5
2021,빛나는 순간,5.6
2021,우주 전쟁: 몬스터 헌터,2.5
2021,알렉스 퍼거슨: 좌절은 없다,8.1
2021,우리도 모르는 사이,3.6
2021,와일드 리벤지: 마지막 한 놈까지,3.6
2021,뉴 뮤턴트: 인피니티 프로젝트,4.1
2021,페이트/그랜드 오더 -종국특이점 관위시간신전 솔로몬-,6.7
2021,R.I.A: 사이보그 그녀,3.9
2021,생각의 여름,3.5
2021,더 나이트,5.5
2021,아이스 데몬,3.5
2021,바이스 시티,4.7
2021,로스트 인 스페이스: 타이탄의 반격,2.4
2021,항마전 2: 흑룡의 부활,6.4
2021,장아치청,6.4
2021,썸에어,6.4
2021,경계인,6.4
2021,귀여운 남자,6.4
2021,방세옥4,6.4
2021,오늘의 초능력,6.4
2021,고검기담,6.4
2021,킬링톡,6.4
2021,모든 걸 걸었어,6.4
2021,데릴사위뎐,6.4
2021,Do You Need A Husband?,6.4
2021,나이키 스캔들,6.4
2021,러브 앤 위시,7.6
2021,뱅드림! 로젤리아 에피소드 Ⅱ : 송 아이 엠,7.6
2021,애프터 체르노빌,3.3
2021,파르티잔 워,6.4
2021,특수부대 비룡,4.4
2021,일론 머스크의 도전,4.4
2021,게이트 크래시,4.1
2021,안녕 나의 크라머: 퍼스트 터치,6.9
2021,썬더 체이스,6.3
2021,위 윌 락 유,6.3
2021,어나더 미,6.4
2021,퀴어영화를 찍는 초보감독을 위한 지침서,6.4
2021,깃털처럼 가볍게,6.4
2021,극장판 아르고나비스 from BanG Dream! - 유성의 오블리가토,6.4
2021,낯선 가족,8
2021,하나이야기,7.4
2021,낯익은 타인,7.4
2021,Sakli Yüzler: Bosna,7.4
2021,결혼사진,6.4
2021,오숙근: 길 떠나는 가족,6.4
2021,플로리다반점,6.4
2021,B급 청춘,6.4
2021,개정,6.4
2021,헬조선에서 살아남기,6.4
2021,된다! 뭐든! 무서울 뻔~한 이야기,6.4
2021,쥬라기 리턴즈,2.9
2021,사제로부터 온 편지,6.4
2021,"어쩔 수 없는, 하루와 밤",6.4
2021,그녀의 가족은 잘못이 없어,6.4
2021,봉신전설,6.4
2021,고마운 사람,6.4
2021,작전명 봉황,6.4
2021,선우와 익준,6.4
2021,영면,6.4
2021,아파트,6.4
2021,노프라블랜드,6.4
2021,토이 솔져스: 가짜사나이2 더 컴플리트,6.4
2021,수상한 법정,6.4
2021,캐시,6.4
2021,오버런: 100만 달러의 사나이,4.3
2021,청킹맨션,3.6
2021,에이전트 라스트 워,3.6
2021,나츠메 우인장: 이시오코시와 수상한 방문자,7.2
2021,스트레스 제로,7.5
2021,가치 캅시다,7.5
2021,사랑인가 바,7.5
2021,특수요원 빼꼼,7.5
2021,Wired Shut.,4.6
2021,노가리,3.2
2021,지구 최후의 날 2021,3.2
2021,캐논볼,4.6
2021,특수부대 백호3,4.6
2021,실종: 사라진 아이,6.1
2021,밀리터리 맨,5.4
2021,적인걸 : 천수불의 비밀,7
2021,너도 평범하지 않아,6.5
2021,백사대전 2,7.1
2021,제왕나비의 전설,7.1
2021,마리와 나,7.1
2021,기우제,7.1
2021,코로나 이펙트,7.1
2021,대막신룡: 천 년의 신화,4.2
2021,극장판 페이트/그랜드 오더 - 신성원탁영역 카멜롯 - 팔라딘; 아가트람,4.2
2021,"난 공주, 이건 취미",4.2
2021,킬러 하이드,4.2
2021,심해괴수,2.4
2021,손오공: 더 파이널,7
2021,개목걸이 0,3.9
2021,신 테니스의 왕자 효테이 vs 릿카이 : 게임 오브 퓨처 전편,5.4
2021,아이윌 송,5.4
2021,걸리버 리턴즈,4.4
2021,할로우 포인트,4.2
2021,구원받은 도둑,2.8
2021,첫날밤과 손가락,7.9
2021,쿠르드 솔저,7.9
2021,평범한 로맨스,5
2021,남의 나라,5
2021,버드나무숲 양림,5
2021,다이노 마이 프렌드,5
2021,천사는 바이러스,5
2021,동피철골 : 방세옥,5
2021,바이크 원정대: 인 이탈리아,5.4
2021,남권: 영웅쟁패,7.9
2021,뱅드림! 로젤리아 에피소드 I : 약속,7.9
2021,신 강시선생,6.1
2021,걸즈 앤 판처 최종장 제3화,6.1
2021,관계의 가나다에 있는 우리는,6.1
2021,흑역사 생성기,6.1
2021,우리는 이별에 서툴러서,6.1
2021,오늘도 참치마요,6.1
2021,신 천녀유혼 2: 원령대전,6.1
2021,이혼을 부르는 말: 탈라크,6.1
2021,사라센의 칼,5.4
2021,퇴마행자,5.4
2021,링: 더 라스트 챕터,7.9
2021,나를 깨우는 바람,8
2021,신비한 마법사의 비밀,6.8
2021,멀리가지마라,5.8
2021,Hinterland,6.2
2021,킬러는 메이드 사마,6.3
2021,어제 뭐 먹었어? - 극장판,7.1
2021,노 맨 오브 갓,6.4
2021,스페인 어게인,5.2
2021,스프링 송,6.3
2021,은밀한 비밀 계정,6.3
2021,숏버스 배우행,5.8
2021,습도 다소 높음,5.8
2021,It Came from Below,3.3
2021,다이하드 먼데이,5.1
2021,이스케이프 큐브,5.4
2021,매복,6.2
2021,해피니스,3.3
2021,제로스 앤 원스,3.3
2021,크루아상,5.3
2021,F1: 분노의 질주,5.3
2021,아일랜드: 사라진 아이들,5.1
2021,소설가 구보의 하루,4.7
2021,아큐페이션 2: 레인폴,4.7
2021,마터스 레인: 천사의 눈물,5.5
2021,마야 3: 숲속 왕국의 위기,5.2
2021,Tromperie,5.6
2021,V/H/S/94 : 파멸을 부르는 비디오,5.5
2021,"구라, 베토벤",5.5
2021,소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,7.2
2021,로또 쉐어,7.2
2021,쇼미더고스트,5.6
2021,볼텍스: 차원의 문,5.5
2021,서바이벌리스트,3.5
2021,코펜하겐 스캔들,6.3
2021,코드 카림,5.6
2021,바이올렛 에버가든 오케스트라 콘서트 2021,3.6
2021,기적: 세 가지 이야기,3.6
2021,루키,3.6
2021,다크 웹,3.6
2021,라스트 버스,6.6
2021,비밀과 거짓말: 시크릿 네임,6.4
2021,프랑스,5.9
2021,용루각 2: 신들의 밤,4.5
2021,7번째 날,4.5
2021,데스 밸리,4
2021,퍼펙트 스틸,4.9
2021,IS 탈출,5.5
2021,소리에 놀라지 않는 사자처럼,5.5
2021,달빛 그림자,5.5
2021,그 시절,6.4
2021,플레이그라운드,7.3
2021,법의탐정 송자,7
2021,아이의 노랫소리를 들려줘,7
2021,답정남,6.8
2021,치치치 치킨의 비밀,4.5
2021,킬링 데이트,5.4
2021,체르노빌 1986,5.2
2021,척살소설가,6.3
2021,크라이시스,6.2
2021,스틸워터,6.6
2021,다가올 세상,6.2
2021,스펜서,6.6
2021,맨 인 더 다크 2,6
2021,퀸핀스,6.3
2021,미션 파서블,6.5
2021,동백,7.4
2021,모리타니안,7.4
2021,이스케이프 룸 2: 노 웨이 아웃,5.7
2021,시바 베이비,7.1
2021,웨이 다운,6.4
2021,당신은 믿지 않겠지만,6.2
2021,헤이팅 게임,6.2
2021,안노 히데아키: 안녕! 모든 에반게리온,7.7
2021,올드 헨리,7.3
2021,그린 나이트,6.6
2021,드라이브 마이 카,7.6
2021,램,6.3
2021,어라이즈,3.5
2021,애프터 양,6.7
2021,미나리,7.4
2021,보일링 포인트,7.5
2021,해길랍,6.2
2021,아이,6.2
2021,카오스 워킹,5.7
2021,Dziewczyny z Dubaju,5.3
2021,나의 집은 어디인가,7.9
2021,발신제한,6.2
2021,플랜 A,5.9
2021,좀비 사용 설명서,4.9
2021,스몰 월드,5.5
2021,해필리:에버 애프터,5.3
2021,더 테러 라이브: 스쿨 어택,6.3
2021,딜리셔스: 프렌치 레스토랑의 시작,7
2021,진삼국무쌍,4.8
2021,디 일렉트리컬 라이프 오브 루이스 웨인,6.8
2021,이 안에 외계인이 있다,6.9
2021,유나바머: 테드 K,6
2021,"뉴욕 섹스, 파리 러브",5.3
2021,마음의 소리 스페셜 5 - 엔젤전설,6.4
2021,아네트,6.4
2021,가가린,6.8
2021,연애 빠진 로맨스,6.5
2021,방법: 재차의,6
2021,세자매,6.6
2021,레벤느망,7.4
2021,로스트 도터,6.7
2021,콜로니: 지구 귀환 프로젝트,7.4
2021,컴온 컴온,7.4
2021,우연과 상상,7.5
2021,쾌락의 밤,5.9
2021,에펠,6.2
2021,궤도 이탈자들,6.2
2021,에이펙스,3
2021,스웻,6.6
2021,디스 아메리카노,4.9
2021,세척,4.9
2021,"선생님, 내 옆에 앉아줄래요?",4.9
2021,암살자들,7.5
2021,더 네스트,3.4
2021,육선문: 혈수기담,7.4
2021,미씽: 사라진 딸,7.4
2021,왕십리 김종분,7.4
2021,쥬라기 헌트,2.5
2021,킬링 케네스,7
2021,훈즈: 제국의 탄생,2.7
2021,팔마,6.9
2021,무간귀도,7
2021,휴가,7
2021,스토리 오브 머메이드,5.8
2021,피어 오브 레인,5.9
2021,욕망의 그늘,7.2
2021,목소리,3
2021,카운터 어택,3
2021,죽여줘 올리비아 : 뱀파이어 킬러,5.6
2021,소광: 나의 작은 빛,5.6
2021,하녀: 위험한 관계,5.6
2021,극장판 피노키오 위대한 모험,3.4
2021,보속,3.4
2021,더스트맨,6
2021,시도니아의 기사 : 사랑을 잣는 별,6.9
2021,서핑업,4.6
2021,십개월의 미래,7.1
2021,행복 속 위험한 동행,7.3
2021,나들이,4.7
2021,블레이징 썬,4.7
2021,황비홍: 무신임세영,6
2021,요재신편: 구미호,6
2021,4인의 설계자: 불상의 비밀,6
2021,노 맨즈 랜드,5.4
2021,파이프라인,6
2021,데미갓,3.7
2021,러브씩,5.3
2021,자이언트 스파이더,3.8
2021,취권 : 무장원 소걸아,5.1
2021,인싸,5.1
2021,오글리스: 웰컴 투 냄새 마을,5.1
2021,청춘적니,6.3
2021,프리! 더 파이널 스트로크 전편,6.7
2021,오메르타,5.3
2021,파일럿: 배틀 포 서바이벌,6.1
2021,내일의 기억,6.7
2021,청춘시련,5.9
2021,아메리칸 나이트,4.3
2021,워 빌로우,6.5
2021,아이들은 즐겁다,8.3
2021,엣지 오브 더 월드,5.3
2021,캐슬 폴스: 머니 게임,5.2
2021,아무도 없는 곳,5.9
2021,숏버스 기묘행,6.3
2021,노후자금이 없어!,6.3
2021,새해전야,6.3
2021,숏버스 섬뜩행,3.1
2021,노르망디 상륙작전,3.1
2021,컬러 러쉬,6.5
2021,지저귀는 새는 날지 않는다: 돈 스테이 골드,6.5
2021,보조바퀴,6.5
2021,사악한 쾌락: 킬러들의 험담,6.5
2021,슈퍼문,4.2
2021,윈터 헝거,4.2
2021,송해 1927,6.3
2021,무송혈전: 수호지의 전설,8.3
2021,I am not a terrorist,8.7
2021,아이 엠 벤전스,5
2021,썸머 고스트,7
2021,아-하: 테이크 온 미,7
2021,정무문: 더 파이널,4.6
2021,보스의 여자,4.6
2021,데인저 파크,4.6
2021,불꽃 속의 초상화,7
2021,Kotei no Sora,6.1
2021,더 베타 테스트,6.1
2021,봉신연의,3
2021,갱스터 오브 뉴욕,8.3
2021,먼데이의 위대한 여정,6.6
2021,개인레슨,4.3
2021,시카리오: 나이트 오브 이스케이프,3.4
2021,데쓰 캘린더,6.3
2021,아르센 벵거: 무패의 전설,7.6
2021,아마겟돈 2046,3.4
2021,아우슈비츠 챔피언,6.7
2021,어 굿 맨,5.9
2021,프라이빗 채팅,5.9
2021,쿠툴룬: 전쟁의 여신,5.1
2021,슈퍼호스트,5.5
2021,고양이에게 밥을 주지 마세요,6.8
2021,해피 클리너스,6.8
2021,나의 엽기적인 그녀,3
2021,스나이퍼: 인비저블 고스트,4.3
2021,매미,3
2021,최면,5.1
2021,트리거 포인트,5
2021,아웃포스트 369,3.8
2021,고백,3.4
2021,공백,3.4
2021,레드 아워,3.4
2021,애플,6.8
2021,아리아 : 더 베네디지오네,7.3
2021,시그널: 여성실종사건,5.4
2021,레드 스톤,4.9
2021,서유기: 손오공 홍해아 대전,4.4
2021,뱅퀴시,3
2021,신용문객잔 3,5.5
2022,슬픔의 삼각형,7.3
2022,공룡대전쟁,6.1
2022,자이언트 스네이크,6.6
2022,보통의 카스미,6.9
2022,당신의 이웃은 친절하지 않다,6.9
2022,2022 신상해탄,6.9
2022,복지식당,6.9
2022,액션동자,6.9
2022,Yongchun of South Shaolin: The Founders,6.9
2022,맞죠,6.9
2022,윌 빈튼의 클레이드림,7.2
2022,우수,7.2
2022,펌킨타임,7.2
2022,갓길로 달리는 코뿔소,7.2
2022,블라인드 워,7.2
2022,윤시내가 사라졌다,7.2
2022,로스트 블레이드,6.2
2022,오싹한 동거,6.2
2022,목격자를 남기지 마라,6.2
2022,전투왕,6.2
2022,베를린 폭격,5.6
2022,달이 지는 밤,5.6
2022,3.5 교시,5.6
2022,전장의 피아니스트,6.4
2022,철권 : 쿵푸마스터,6.4
2022,안나푸르나: 비욘드 써밋,5.4
2022,환혼술사,5.4
2022,적인걸: 명신야연도,5.4
2022,스텔라,6.7
2022,불멸의 여신,5.4
2022,존경하고 사랑하는 국민여러분,6.7
2022,Poketto monsuta-shin to yoba reshi aruseusu,6.7
2022,웜우드 : 좀비 아포칼립스,5.5
2022,살인청부업자,5.5
2022,쥬라기 : 라이즈 킹덤,5.5
2022,고고다이노 극장판: 얼음공룡의 비밀,5.5
2022,"블루 서멀, 같은 하늘을 보고 싶어",6.5
2022,무덤 위 마지막 집,3.3
2022,꼬마돼지 베이브의 바다 대모험,3.3
2022,When the Mist Clears,3.2
2022,아웃 오브 싱크,6.2
2022,상파울루 하이스트,6.2
2022,크라이오,4.1
2022,효자,7.8
2022,초록밤,5.6
2022,당문: 신후쌍웅,5.6
2022,암흑가 클럽: 베조니언,4.8
2022,Lost Angel,5.3
2022,아비바,5.3
2022,코코순이,5.3
2022,스파이 후 네버 다이즈,4.3
2022,쥬라기 워,4.3
2022,그녀의 버킷리스트,4.3
2022,고스트 타운,8.2
2022,피의 성배,5.2
2022,어바웃 조안,5.9
2022,핸썸,5.9
2022,그린퍼퓸,5.3
2022,프리 데드 오어 얼라이브,3.7
2022,강백호,6.7
2022,비스티 라이더,6.1
2022,구타유발자,5.2
2022,내추럴 바이스,4.1
2022,보통의 용기,5.5
2022,마지막 레이싱,6.4
2022,인 드림즈,6.4
2022,라스트 필름,6.4
2022,위대한 침묵,6.4
2022,뉴타운 생존자 수색작전,6.4
2022,아이언 크로스: 노르망디 상륙작전,3.1
2022,단'ㅅ 패밀리 남바완,3.1
2022,미술관의 변명,3.1
2022,쏴!쏴!쏴!쏴!탕,3.1
2022,망자의 계곡,7.1
2022,퇴마법의관,7.1
2022,언더 샤크,2.5
2022,인연을 긋다,7.9
2022,슈퍼 리그: 축구의 종말,7
2022,진령사2,7
2022,퇴마귀멸검,7
2022,x같은 이 바닥에서 oo으로 살아남기,7
2022,수호무적,7
2022,감동주의보,7
2022,우연히 봄,7
2022,화공 솔거,7
2022,깐부(코로나 방학소동),7
2022,딱동무,7
2022,이퀄(EQUAL),7
2022,비하인드 컷,7
2022,"상어, 슬픈 포식자",7
2022,그대라는기억 연숙씨,5.5
2022,오션 라이크 미,5.5
2022,테이크 나이트,5.5
2022,모짜르트의 한 방,7.8
2022,"허황옥 3일, 잃어버린 2천 년의 기억",4.1
2022,내가 못 나가는 것도 아닌데,4.1
2022,매미소리,4.1
2022,적인걸: 태자 납치사건,4.1
2022,살인자들의 나라,4.9
2022,룸 쉐어링,6.1
2022,늑대들,6.1
2022,나의 촛불,6.6
2022,간병: 사랑의 족쇄,6.1
2022,스파이형 모델,8.6
2022,공짜: 공기타짜,8.6
2022,몬스터 하우스2: 인비져블 피닉스,5.7
2022,홀덤킹 : 에어라인,5.7
2022,이 아이는 사악하다,5.5
2022,홈리스,5.7
2022,대통령 정약용,7.2
2022,영희,7.2
2022,Re-BORN(리-본),7.2
2022,머시블랙: 저주 받은 아이,4.9
2022,퍼펙트 미션,4
2022,아파치 정션 : 무법자의 지대,3.9
2022,데드캠핑 더 라이브,8.4
2022,브레이킹 라인,8.4
2022,몬스터 신부: 101번째 프로포즈,5.2
2022,시맨틱 에러: 더 무비,7.4
2022,코드네임: 에이전트 블랙,4.7
2022,바디 오브 씬,4.3
2022,뱅드림! 팝핀' 드림!,7.8
2022,불면증,7.2
2022,Office Cooking,7
2022,안녕하세요,4.4
2022,음양산,4.4
2022,프리즌 77,6.9
2022,뽀로로 극장판 드래곤캐슬 대모험,7
2022,앵커,5.5
2022,크리스마스 캐럴,6.2
2022,킹덤 2: 아득한 대지로,6.6
2022,인포서,5.3
2022,레이더스: 황금도서관의 비밀,5.3
2022,유랑의 달,7
2022,악에 바쳐,7
2022,새로운 시대: 악의 도시,7.6
2022,데이 투 다이,3.5
2022,걸스 걸스 걸스,7
2022,불릿 프루프,4.3
2022,킬러의 레스토랑,4.8
2022,엑소시즘 오브 갓,5.3
2022,블랙 사이트,4.4
2022,그랑 저테,5
2022,소드 아트 온라인 -프로그레시브- 짙은 어둠의 스케르초,6.7
2022,더 패신저,5.2
2022,디텍티브 나이트: 가면의 밤,3.8
2022,치킨헤어 앤드 더 햄스터 오브 다크니스,6.3
2022,분노의 화살,5
2022,극장판 전생했더니 슬라임이었던 건에 대하여: 홍련의 인연편,6.8
2022,극장판 장난을 잘 치는 타카기 양,7.8
2022,홀리 쉣!,5.9
2022,돌핀보이,5.3
2022,경아의 딸,7.5
2022,타임 이즈 업 2,3.2
2022,새비지 맨,4.7
2022,배틀 포 사이판,3.9
2022,경관의 피,6.1
2022,애프터썬,7.7
2022,Heojil kyolshim,7.3
2022,피는 물보다 진하다,7.3
2022,폴: 600미터,6.4
2022,문폴,5.1
2022,3000년의 기다림,6.7
2022,외계+인 1부,6.2
2022,Dog,6.5
2022,스나이퍼: 화이트 레이븐,6.4
2022,스트레인저,5
2022,노트르담 온 파이어,6.5
2022,거울 속 외딴 성,7
2022,상견니,5.9
2022,풀타임,7.4
2022,공조 2: 인터내셔날,6.6
2022,리디밍 러브,6.7
2022,이상한 나라의 수학자,6.7
2022,"굿 럭 투 유, 리오 그랜드",7.2
2022,코르사주,6.6
2022,건담 G의 레콘기스타 4: 격전 속에 외치는 사랑,7.6
2022,부화,6.2
2022,더 벙커,4.6
2022,성덕,5.6
2022,더티 게임즈,3.3
2022,다크 글래시스,5.1
2022,양들의 복수,5.8
2022,클린,5.6
2022,Official Competition,7
2022,창고멜,4.7
2022,룸 203,4.2
2022,저녁의 어른들,4.2
2022,킬링 맨,4.8
2022,슈퍼 후?,6.2
2022,고속도로 가족,6.5
2022,봄날,6.5
2022,통영에서의 하루,6.5
2022,호상거니적세계애니 : 내 머리 속의 너,6.9
2022,뒤틀린 집,4.7
2022,극장판 검정고무신: 즐거운 나의 집,4.7
2022,사랑의 흔적,4.7
2022,트로트는 인생이다,4.7
2022,Exist Within,4.8
2022,미션 투 베를린,3.1
2022,리틀 엘렌: 외계인과 안테나 대소동,5.5
2022,라스트 굿 맨,5.5
2022,카시오페아,6.8
2022,극장판 유루캠△,7.6
2022,말아,5.9
2022,빅트립2: 아기곰 배달 대작전,5.2
2022,블로우백,4.2
2022,너와 사랑한 시간,6.2
2022,너와 함께한 시간: 이탈리안 레시피,6.2
